,,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,
PP_OO_DbMiReSp_GOVAggregateBBNNR9000000001001000000100,PP_OO_DbMiReSp_GOV,AggregateBBNNR9000000001001000000100,AggregateBBNNR9000000001001000000100,Aggregate,1.1443,1.1485,1.1614,1.1768,1.1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateBBNNR9000000010000000000000,PP_OO_DbMiReSp_GOV,AggregateBBNNR9000000010000000000000,AggregateBBNNR9000000010000000000000,Aggregate,5.8626,5.8713,5.8823,5.8943,5.9072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateBBNNR9000000010000000000100,PP_OO_DbMiReSp_GOV,AggregateBBNNR9000000010000000000100,AggregateBBNNR9000000010000000000100,Aggregate,2.1288,2.2352,2.347,2.4644,2.5876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateBBNNR9000010001000000001100,PP_OO_DbMiReSp_GOV,AggregateBBNNR9000010001000000001100,AggregateBBNNR9000010001000000001100,Aggregate,94.7039,100.5429,110.1239,119.7861,129.4946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNM9000000000000000000000,PP_OO_DbMiReSp_GOV,AggregateGBNNM9000000000000000000000,AggregateGBNNM9000000000000000000000,Aggregate,3.72,3.72,3.72,3.72,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNM9000000000000000000100,PP_OO_DbMiReSp_GOV,AggregateGBNNM9000000000000000000100,AggregateGBNNM9000000000000000000100,Aggregate,5.5819,5.645,5.7092,5.7763,5.8448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNM9000000000001000000000,PP_OO_DbMiReSp_GOV,AggregateGBNNM9000000000001000000000,AggregateGBNNM9000000000001000000000,Aggregate,0.1069,0.1068,0.1068,0.1067,0.1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNM9000000001000000000000,PP_OO_DbMiReSp_GOV,AggregateGBNNM9000000001000000000000,AggregateGBNNM9000000001000000000000,Aggregate,5.8423,6.007,6.1802,6.3631,6.5577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNM9000000001000000000100,PP_OO_DbMiReSp_GOV,AggregateGBNNM9000000001000000000100,AggregateGBNNM9000000001000000000100,Aggregate,3.3799,3.3753,3.3714,3.3681,3.3658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNM9000000010000000000000,PP_OO_DbMiReSp_GOV,AggregateGBNNM9000000010000000000000,AggregateGBNNM9000000010000000000000,Aggregate,0.1999,0.1999,0.1999,0.1999,0.1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR3000000000000000000000,PP_OO_DbMiReSp_GOV,AggregateGBNNR3000000000000000000000,AggregateGBNNR3000000000000000000000,Aggregate,1.825,1.8099,1.7953,1.7816,1.7685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR3000000000000000000100,PP_OO_DbMiReSp_GOV,AggregateGBNNR3000000000000000000100,AggregateGBNNR3000000000000000000100,Aggregate,7.1278,7.2028,7.2702,7.3319,7.3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR3000000000000001000100,PP_OO_DbMiReSp_GOV,AggregateGBNNR3000000000000001000100,AggregateGBNNR3000000000000001000100,Aggregate,0.6924,0.6924,0.6924,0.6924,0.6924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR3000000000000100000000,PP_OO_DbMiReSp_GOV,AggregateGBNNR3000000000000100000000,AggregateGBNNR3000000000000100000000,Aggregate,6.3052,6.4834,6.6426,6.7915,6.9302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR3000000000001000000000,PP_OO_DbMiReSp_GOV,AggregateGBNNR3000000000001000000000,AggregateGBNNR3000000000001000000000,Aggregate,0.1995,0.2007,0.2018,0.2028,0.2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR3000000000001100000000,PP_OO_DbMiReSp_GOV,AggregateGBNNR3000000000001100000000,AggregateGBNNR3000000000001100000000,Aggregate,0.1357,0.1294,0.124,0.119,0.1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR3000000001000000000000,PP_OO_DbMiReSp_GOV,AggregateGBNNR3000000001000000000000,AggregateGBNNR3000000001000000000000,Aggregate,2.2238,2.2656,2.3084,2.3553,2.4048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR3000000001000000000100,PP_OO_DbMiReSp_GOV,AggregateGBNNR3000000001000000000100,AggregateGBNNR3000000001000000000100,Aggregate,2.5167,2.5397,2.5574,2.5722,2.5845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR3000000001001000000000,PP_OO_DbMiReSp_GOV,AggregateGBNNR3000000001001000000000,AggregateGBNNR3000000001001000000000,Aggregate,0.0313,0.0314,0.0315,0.0315,0.0316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR3000000010000000000000,PP_OO_DbMiReSp_GOV,AggregateGBNNR3000000010000000000000,AggregateGBNNR3000000010000000000000,Aggregate,0.2221,0.2221,0.2221,0.2221,0.2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR9000000000000000000000,PP_OO_DbMiReSp_GOV,AggregateGBNNR9000000000000000000000,AggregateGBNNR9000000000000000000000,Aggregate,3.2588,3.1656,3.0887,3.0211,2.9619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR9000000000000000000100,PP_OO_DbMiReSp_GOV,AggregateGBNNR9000000000000000000100,AggregateGBNNR9000000000000000000100,Aggregate,10.0612,10.1155,10.1248,10.1099,10.0719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR9000000000001000000000,PP_OO_DbMiReSp_GOV,AggregateGBNNR9000000000001000000000,AggregateGBNNR9000000000001000000000,Aggregate,0.1244,0.1244,0.1244,0.1245,0.1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR9000000000001000000100,PP_OO_DbMiReSp_GOV,AggregateGBNNR9000000000001000000100,AggregateGBNNR9000000000001000000100,Aggregate,0.15,0.15,0.15,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR9000000000001100000000,PP_OO_DbMiReSp_GOV,AggregateGBNNR9000000000001100000000,AggregateGBNNR9000000000001100000000,Aggregate,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR9000000001000000000000,PP_OO_DbMiReSp_GOV,AggregateGBNNR9000000001000000000000,AggregateGBNNR9000000001000000000000,Aggregate,184.6,184.6,184.6,184.6,184.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGBNNR9000000001000000000100,PP_OO_DbMiReSp_GOV,AggregateGBNNR9000000001000000000100,AggregateGBNNR9000000001000000000100,Aggregate,6.7615,6.6289,6.5288,6.445,6.3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNM9000000000000000000000,PP_OO_DbMiReSp_GOV,AggregateGGNNM9000000000000000000000,AggregateGGNNM9000000000000000000000,Aggregate,3.53,3.4564,3.3855,3.3159,3.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNM9000000000000000000100,PP_OO_DbMiReSp_GOV,AggregateGGNNM9000000000000000000100,AggregateGGNNM9000000000000000000100,Aggregate,2.9479,2.9954,3.0425,3.0898,3.1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNM9000000000001000000000,PP_OO_DbMiReSp_GOV,AggregateGGNNM9000000000001000000000,AggregateGGNNM9000000000001000000000,Aggregate,0.1524,0.1458,0.1401,0.1348,0.1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR3000000000000000000000,PP_OO_DbMiReSp_GOV,AggregateGGNNR3000000000000000000000,AggregateGGNNR3000000000000000000000,Aggregate,1.2328,1.2191,1.2104,1.2044,1.2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR3000000000000000000100,PP_OO_DbMiReSp_GOV,AggregateGGNNR3000000000000000000100,AggregateGGNNR3000000000000000000100,Aggregate,3.841,3.8969,3.9529,4.009,4.0654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR3000000000000001000000,PP_OO_DbMiReSp_GOV,AggregateGGNNR3000000000000001000000,AggregateGGNNR3000000000000001000000,Aggregate,1.8376,1.8428,1.8474,1.8517,1.8557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR3000000000000001000100,PP_OO_DbMiReSp_GOV,AggregateGGNNR3000000000000001000100,AggregateGGNNR3000000000000001000100,Aggregate,0.7688,0.7748,0.7814,0.7885,0.7961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR3000000000001000000000,PP_OO_DbMiReSp_GOV,AggregateGGNNR3000000000001000000000,AggregateGGNNR3000000000001000000000,Aggregate,0.2764,0.2801,0.2822,0.2834,0.2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR3000000000001000000100,PP_OO_DbMiReSp_GOV,AggregateGGNNR3000000000001000000100,AggregateGGNNR3000000000001000000100,Aggregate,0.076,0.076,0.076,0.076,0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR3000000000001001000000,PP_OO_DbMiReSp_GOV,AggregateGGNNR3000000000001001000000,AggregateGGNNR3000000000001001000000,Aggregate,0.1336,0.1336,0.1336,0.1336,0.1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR3000001000000000000000,PP_OO_DbMiReSp_GOV,AggregateGGNNR3000001000000000000000,AggregateGGNNR3000001000000000000000,Aggregate,0.3736,0.372,0.3705,0.3691,0.3678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR3000001000000000000100,PP_OO_DbMiReSp_GOV,AggregateGGNNR3000001000000000000100,AggregateGGNNR3000001000000000000100,Aggregate,2.8717,2.8538,2.8329,2.81,2.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR3000001000001000000000,PP_OO_DbMiReSp_GOV,AggregateGGNNR3000001000001000000000,AggregateGGNNR3000001000001000000000,Aggregate,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR9000000000000000000000,PP_OO_DbMiReSp_GOV,AggregateGGNNR9000000000000000000000,AggregateGGNNR9000000000000000000000,Aggregate,3.2181,3.2377,3.258,3.2802,3.3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR9000000000000000000100,PP_OO_DbMiReSp_GOV,AggregateGGNNR9000000000000000000100,AggregateGGNNR9000000000000000000100,Aggregate,3.5041,3.5577,3.6111,3.6647,3.7187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR9000000000000001000000,PP_OO_DbMiReSp_GOV,AggregateGGNNR9000000000000001000000,AggregateGGNNR9000000000000001000000,Aggregate,9.3788,9.5415,9.731,9.9361,10.1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR9000000000000001000100,PP_OO_DbMiReSp_GOV,AggregateGGNNR9000000000000001000100,AggregateGGNNR9000000000000001000100,Aggregate,1.554,1.6254,1.6932,1.76,1.8256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR9000000000001000000000,PP_OO_DbMiReSp_GOV,AggregateGGNNR9000000000001000000000,AggregateGGNNR9000000000001000000000,Aggregate,0.1794,0.1805,0.181,0.1811,0.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR9000000000001000000100,PP_OO_DbMiReSp_GOV,AggregateGGNNR9000000000001000000100,AggregateGGNNR9000000000001000000100,Aggregate,0.1496,0.1496,0.1496,0.1496,0.1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVAggregateGGNNR9000000000001001000000,PP_OO_DbMiReSp_GOV,AggregateGGNNR9000000000001001000000,AggregateGGNNR9000000000001001000000,Aggregate,0.08,0.08,0.08,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00003052711,PP_OO_DbMiReSp_GOV,NEWGENERICS00003052711,NEWGENERIC SPRYCEL,ONCOLOGY,182.2275,182.2275,182.2275,182.2275,182.2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00003052811,PP_OO_DbMiReSp_GOV,NEWGENERICS00003052811,NEWGENERIC SPRYCEL,ONCOLOGY,364.4544,364.4544,364.4544,364.4544,364.4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00003089421,PP_OO_DbMiReSp_GOV,NEWGENERICS00003089421,NEWGENERIC ELIQUIS,ORAL ANTICOAGULANTS,0,0,0,7.6763,7.6763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00003089431,PP_OO_DbMiReSp_GOV,NEWGENERICS00003089431,NEWGENERIC ELIQUIS,ORAL ANTICOAGULANTS,0,0,0,7.6769,7.6769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00006007861,PP_OO_DbMiReSp_GOV,NEWGENERICS00006007861,NEWGENERIC JANUMET XR,DPP-4 INHIBITORS & COMBOS,0,5.94,5.94,5.94,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00006011231,PP_OO_DbMiReSp_GOV,NEWGENERICS00006011231,NEWGENERIC JANUVIA,DPP-4 INHIBITORS & COMBOS,0,11.88,11.88,11.88,11.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00006027782,PP_OO_DbMiReSp_GOV,NEWGENERICS00006027782,NEWGENERIC JANUVIA,DPP-4 INHIBITORS & COMBOS,0,11.88,11.88,11.88,11.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00006057762,PP_OO_DbMiReSp_GOV,NEWGENERICS00006057762,NEWGENERIC JANUMET,DPP-4 INHIBITORS & COMBOS,0,5.94,5.94,5.94,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00006307502,PP_OO_DbMiReSp_GOV,NEWGENERICS00006307502,NEWGENERIC PREVYMIS,CMV AGENTS,0,0,0,0,349.7649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00006307602,PP_OO_DbMiReSp_GOV,NEWGENERICS00006307602,NEWGENERIC PREVYMIS,CMV AGENTS,0,0,0,0,349.7649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00078052687,PP_OO_DbMiReSp_GOV,NEWGENERICS00078052687,NEWGENERIC TASIGNA,ONCOLOGY,208.7181,218.3737,235.8989,253.8409,272.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00078059287,PP_OO_DbMiReSp_GOV,NEWGENERICS00078059287,NEWGENERIC TASIGNA,ONCOLOGY,208.7181,218.3737,235.8989,253.8409,272.1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00078082581,PP_OO_DbMiReSp_GOV,NEWGENERICS00078082581,NEWGENERIC SANDOSTATIN LAR DEPOT,ENDOCRINE DISORDERS,7465.563,7548.2032,7683.5501,7810.3747,7929.2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00169406012,PP_OO_DbMiReSp_GOV,NEWGENERICS00169406012,NEWGENERIC VICTOZA,GLUCAGON-LIKE PEPTIDE-1 AGONISTS (GLP1),97.8315,97.8315,97.8315,97.8315,97.8315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00173069600,PP_OO_DbMiReSp_GOV,NEWGENERICS00173069600,NEWGENERIC ADVAIR DISKUS,LABA LAMA COMBO,3.5241,3.5241,3.5241,3.5241,3.5241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00186037228,PP_OO_DbMiReSp_GOV,NEWGENERICS00186037228,NEWGENERIC SYMBICORT,LABA LAMA COMBO,21.6626,21.6626,21.6626,21.6626,21.6626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00310612560,PP_OO_DbMiReSp_GOV,NEWGENERICS00310612560,NEWGENERIC KOMBIGLYZE XR,DPP-4 INHIBITORS & COMBOS,8.7315,8.765,8.8688,8.9919,9.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00310622560,PP_OO_DbMiReSp_GOV,NEWGENERICS00310622560,NEWGENERIC XIGDUO XR,SGLT-2 INHIBITORS & COMBOS,0,11.0264,11.3956,11.7551,12.1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00310625030,PP_OO_DbMiReSp_GOV,NEWGENERICS00310625030,NEWGENERIC XIGDUO XR,SGLT-2 INHIBITORS & COMBOS,0,22.0528,22.7913,23.5102,24.2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00310627030,PP_OO_DbMiReSp_GOV,NEWGENERICS00310627030,NEWGENERIC XIGDUO XR,SGLT-2 INHIBITORS & COMBOS,0,22.0528,22.7913,23.5102,24.2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00310651201,PP_OO_DbMiReSp_GOV,NEWGENERICS00310651201,NEWGENERIC BYETTA,GLUCAGON-LIKE PEPTIDE-1 AGONISTS (GLP1),764.955,781.4482,807.9026,833.7305,858.9808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00597014760,PP_OO_DbMiReSp_GOV,NEWGENERICS00597014760,NEWGENERIC JENTADUETO,DPP-4 INHIBITORS & COMBOS,9.4515,9.5006,9.6527,9.834,10.0427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00597027533,PP_OO_DbMiReSp_GOV,NEWGENERICS00597027533,NEWGENERIC JENTADUETO XR,DPP-4 INHIBITORS & COMBOS,18.903,19.0011,19.3053,19.668,20.0854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00597036055,PP_OO_DbMiReSp_GOV,NEWGENERICS00597036055,NEWGENERIC PRADAXA,ORAL ANTICOAGULANTS,3.5712,3.5712,3.5712,3.5712,3.5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS00597036082,PP_OO_DbMiReSp_GOV,NEWGENERICS00597036082,NEWGENERIC PRADAXA,ORAL ANTICOAGULANTS,3.5712,3.5712,3.5712,3.5712,3.5712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS10122042028,PP_OO_DbMiReSp_GOV,NEWGENERICS10122042028,NEWGENERIC JUXTAPID,MICROSOMAL TRIGLYCERIDE TRANSFER PROTEIN INHIBITORS,0,0,2368.9983,2487.4482,2611.8206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS15054106004,PP_OO_DbMiReSp_GOV,NEWGENERICS15054106004,NEWGENERIC SOMATULINE DEPOT,ENDOCRINE DISORDERS,34192.8,34283.9307,34592.0747,34957.8167,35376.2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS50419025401,PP_OO_DbMiReSp_GOV,NEWGENERICS50419025401,NEWGENERIC ADEMPAS,PULMONARY ARTERIAL HYPERTENSION,0,175.1781,185.5764,195.9809,206.3828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS50458057760,PP_OO_DbMiReSp_GOV,NEWGENERICS50458057760,NEWGENERIC XARELTO,ORAL ANTICOAGULANTS,10.7651,10.9296,11.2097,11.4969,11.7915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS50458057890,PP_OO_DbMiReSp_GOV,NEWGENERICS50458057890,NEWGENERIC XARELTO,ORAL ANTICOAGULANTS,0,0,22.4195,22.994,23.5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS50458057990,PP_OO_DbMiReSp_GOV,NEWGENERICS50458057990,NEWGENERIC XARELTO,ORAL ANTICOAGULANTS,0,0,22.4195,22.994,23.5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS50458058010,PP_OO_DbMiReSp_GOV,NEWGENERICS50458058010,NEWGENERIC XARELTO,ORAL ANTICOAGULANTS,0,0,22.4194,22.9939,23.5831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS50458058090,PP_OO_DbMiReSp_GOV,NEWGENERICS50458058090,NEWGENERIC XARELTO,ORAL ANTICOAGULANTS,0,0,22.4195,22.994,23.5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS50881002060,PP_OO_DbMiReSp_GOV,NEWGENERICS50881002060,NEWGENERIC JAKAFI,ONCOLOGY,0,0,0,323.2055,325.7038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS52276031260,PP_OO_DbMiReSp_GOV,NEWGENERICS52276031260,NEWGENERIC CARBAGLU,METABOLIC MODIFIERS,238.2156,238.7291,240.4645,242.5209,244.8685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOVNEWGENERICS52856050403,PP_OO_DbMiReSp_GOV,NEWGENERICS52856050403,NEWGENERIC EMFLAZA,GLUCOCORTICOSTEROIDS,639.6609,650.7056,688.7797,736.1932,793.5589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
